LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
56,172.16.0.20,Dec,18,13:40:32,1	authpriv	emerg		1970-02-01T16:54:03.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
57,172.16.0.20,Dec,18,13:40:33,1	authpriv	emerg		1970-02-01T16:54:03.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
58,172.16.0.20,Dec,18,13:40:33,1	authpriv	emerg		1970-02-01T16:54:03.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
59,172.16.0.20,Dec,18,13:40:34,1	authpriv	emerg		1970-02-01T16:54:03.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
60,172.16.0.20,Dec,18,13:40:34,1	authpriv	emerg		1970-02-01T16:54:03.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
61,172.16.0.20,Dec,18,13:40:35,1	authpriv	emerg		1970-02-01T16:54:03.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
62,172.16.0.20,Dec,18,13:40:35,1	authpriv	emerg		1970-02-01T16:54:03.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
63,172.16.0.20,Dec,18,13:40:36,1	authpriv	emerg		1970-02-01T16:54:03.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
64,172.16.0.20,Dec,18,13:40:36,1	authpriv	emerg		1970-02-01T16:54:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
65,172.16.0.20,Dec,18,13:40:37,1	authpriv	emerg		1970-02-01T16:54:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
66,172.16.0.20,Dec,18,13:40:37,1	authpriv	emerg		1970-02-01T16:54:05.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
67,172.16.0.20,Dec,18,13:40:38,1	authpriv	emerg		1970-02-01T16:54:05.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
68,172.16.0.20,Dec,18,13:40:38,1	authpriv	emerg		1970-02-01T16:54:20.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
69,172.16.0.20,Dec,18,13:40:39,1	authpriv	emerg		1970-02-01T16:54:20.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
70,172.16.0.20,Dec,18,13:40:39,1	authpriv	emerg		1970-02-01T16:54:20.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
71,172.16.0.20,Dec,18,13:40:40,1	authpriv	emerg		1970-02-01T16:54:20.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
72,172.16.0.20,Dec,18,13:40:40,1	authpriv	emerg		1970-02-01T16:54:20.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
73,172.16.0.20,Dec,18,13:40:41,1	authpriv	emerg		1970-02-01T16:54:20.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
74,172.16.0.20,Dec,18,13:40:41,1	authpriv	emerg		1970-02-01T16:54:20.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
75,172.16.0.20,Dec,18,13:40:42,1	authpriv	emerg		1970-02-01T16:54:20.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
76,172.16.0.20,Dec,18,13:40:42,1	authpriv	emerg		1970-02-01T16:54:20.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
77,172.16.0.20,Dec,18,13:40:43,1	authpriv	emerg		1970-02-01T16:54:20.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
78,172.16.0.20,Dec,18,13:40:43,1	authpriv	emerg		1970-02-01T16:54:21.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
79,172.16.0.20,Dec,18,13:40:44,1	authpriv	emerg		1970-02-01T16:54:21.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
80,172.16.0.20,Dec,18,13:40:44,1	authpriv	emerg		1970-02-01T16:54:22.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
81,172.16.0.20,Dec,18,13:40:45,1	authpriv	emerg		1970-02-01T16:54:22.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
82,172.16.0.20,Dec,18,13:40:45,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
83,172.16.0.20,Dec,18,13:40:46,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
84,172.16.0.20,Dec,18,13:40:46,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
85,172.16.0.20,Dec,18,13:40:47,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
86,172.16.0.20,Dec,18,13:40:47,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
87,172.16.0.20,Dec,18,13:40:48,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
88,172.16.0.20,Dec,18,13:40:48,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
89,172.16.0.20,Dec,18,13:40:49,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
90,172.16.0.20,Dec,18,13:40:49,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
91,172.16.0.20,Dec,18,13:40:50,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
92,172.16.0.20,Dec,18,13:40:50,1	authpriv	emerg		1970-02-01T16:54:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
93,172.16.0.20,Dec,18,13:40:51,1	authpriv	emerg		1970-02-01T16:54:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
94,172.16.0.20,Dec,18,13:40:51,1	authpriv	emerg		1970-02-01T16:54:41.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
95,172.16.0.20,Dec,18,13:40:52,1	authpriv	emerg		1970-02-01T16:54:41.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
96,172.16.0.20,Dec,18,13:40:52,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
97,172.16.0.20,Dec,18,13:40:53,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
98,172.16.0.20,Dec,18,13:40:53,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
99,172.16.0.20,Dec,18,13:40:54,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
100,172.16.0.20,Dec,18,13:40:54,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
101,172.16.0.20,Dec,18,13:40:55,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
102,172.16.0.20,Dec,18,13:40:55,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
103,172.16.0.20,Dec,18,13:40:56,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
104,172.16.0.20,Dec,18,13:40:56,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",d56ae2aa,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port <*>"
