log,template
Accepted socket connection from /10.10.34.11:40061,Accepted socket connection from /<*>:<*>
Connection request from old client /10.10.34.13:39525; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
caught end of stream exception,caught end of stream exception
Closed socket connection for client /10.10.34.12:59661 which had sessionid 0x14ee3e057ed0027,Closed socket connection for client /<*>:<*> which had sessionid <*>
Established session 0x14f05578bd80002 with negotiated timeout 10000 for client /10.10.34.12:46262,Established session <*> with negotiated timeout <*> for client /<*>:<*>
caught end of stream exception,caught end of stream exception
Closed socket connection for client /10.10.34.19:57338 which had sessionid 0x14f05578bd8000d,Closed socket connection for client /<*>:<*> which had sessionid <*>
caught end of stream exception,caught end of stream exception
caught end of stream exception,caught end of stream exception
Established session 0x14f05578bd80020 with negotiated timeout 10000 for client /10.10.34.11:38390,Established session <*> with negotiated timeout <*> for client /<*>:<*>
Revalidating client: 0x14f05578bd80018,Revalidating client: <*>
Established session 0x14f05578bd80016 with negotiated timeout 10000 for client /10.10.34.13:38490,Established session <*> with negotiated timeout <*> for client /<*>:<*>
Client attempting to renew session 0x14f05578bd8001b at /10.10.34.20:56374,Client attempting to renew session <*> at /<*>:<*>
caught end of stream exception,caught end of stream exception
Closed socket connection for client /10.10.34.12:46331 which had sessionid 0x14f1724a6e80004,Closed socket connection for client /<*>:<*> which had sessionid <*>
Accepted socket connection from /10.10.34.11:54839,Accepted socket connection from /<*>:<*>
Closed socket connection for client /10.10.34.11:56471 (no session established for client),Closed socket connection for client /<*>:<*> (no session established for client)
Established session 0x14f4a6318b80005 with negotiated timeout 10000 for client /10.10.34.11:56492,Established session <*> with negotiated timeout <*> for client /<*>:<*>
Client attempting to establish new session at /10.10.34.12:58913,Client attempting to establish new session at /<*>:<*>
Established session 0x14f4a6318b80013 with negotiated timeout 10000 for client /10.10.34.20:43137,Established session <*> with negotiated timeout <*> for client /<*>:<*>
Established session 0x14f4a6318b80022 with negotiated timeout 10000 for client /10.10.34.30:43272,Established session <*> with negotiated timeout <*> for client /<*>:<*>
Closed socket connection for client /10.10.34.35:48997 which had sessionid 0x14f4a6318b80024,Closed socket connection for client /<*>:<*> which had sessionid <*>
caught end of stream exception,caught end of stream exception
Closed socket connection for client /10.10.34.12:58917 which had sessionid 0x14f4a6318b80018,Closed socket connection for client /<*>:<*> which had sessionid <*>
Accepted socket connection from /10.10.34.14:46136,Accepted socket connection from /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Notification time out: 60000,Notification time out: <*>
Notification time out: 60000,Notification time out: <*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 3 at election address /10.10.34.13:3888,Cannot open channel to <*> at election address /<*>:<*>
Server environment:java.vendor=Oracle Corporation,Server environment:<*>
Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open
Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open
Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open
Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open
Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open
Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open
******* GOODBYE /10.10.34.13:57502 ********,******* GOODBYE /<*>:<*> ********
Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open
Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open
Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open
Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open
******* GOODBYE /10.10.34.11:52844 ********,******* GOODBYE /<*>:<*> ********
Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open
Interrupting SendWorker,Interrupting SendWorker
Received connection request /10.10.34.12:54788,Received connection request /<*>:<*>
Received connection request /10.10.34.13:42624,Received connection request /<*>:<*>
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.13:42634,Received connection request /<*>:<*>
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
Send worker leaving thread,Send worker leaving thread
Received connection request /10.10.34.12:54830,Received connection request /<*>:<*>
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Received connection request /10.10.34.12:54857,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.13:42747,Received connection request /<*>:<*>
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Received connection request /10.10.34.11:58282,Received connection request /<*>:<*>
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
Received connection request /10.10.34.13:42885,Received connection request /<*>:<*>
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.13:42926,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Received connection request /10.10.34.11:58652,Received connection request /<*>:<*>
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Received connection request /10.10.34.12:55346,Received connection request /<*>:<*>
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Send worker leaving thread,Send worker leaving thread
Send worker leaving thread,Send worker leaving thread
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Received connection request /10.10.34.13:43233,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Received connection request /10.10.34.11:58764,Received connection request /<*>:<*>
Interrupting SendWorker,Interrupting SendWorker
Received connection request /10.10.34.11:58787,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
Received connection request /10.10.34.11:58823,Received connection request /<*>:<*>
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Received connection request /10.10.34.11:58865,Received connection request /<*>:<*>
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Interrupting SendWorker,Interrupting SendWorker
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupting SendWorker,Interrupting SendWorker
Received connection request /10.10.34.12:55648,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Send worker leaving thread,Send worker leaving thread
Send worker leaving thread,Send worker leaving thread
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
Send worker leaving thread,Send worker leaving thread
Received connection request /10.10.34.13:43606,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.12:55803,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.13:43693,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
Send worker leaving thread,Send worker leaving thread
Received connection request /10.10.34.13:43730,Received connection request /<*>:<*>
Received connection request /10.10.34.11:59250,Received connection request /<*>:<*>
Received connection request /10.10.34.12:55929,Received connection request /<*>:<*>
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Send worker leaving thread,Send worker leaving thread
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.11:59416,Received connection request /<*>:<*>
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Send worker leaving thread,Send worker leaving thread
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Received connection request /10.10.34.12:56057,Received connection request /<*>:<*>
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Received connection request /10.10.34.11:59489,Received connection request /<*>:<*>
Received connection request /10.10.34.12:56093,Received connection request /<*>:<*>
Received connection request /10.10.34.11:59513,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Received connection request /10.10.34.12:56154,Received connection request /<*>:<*>
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Received connection request /10.10.34.12:56173,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Received connection request /10.10.34.11:59657,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.11:59688,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
Received connection request /10.10.34.11:59703,Received connection request /<*>:<*>
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.12:56270,Received connection request /<*>:<*>
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.12:56322,Received connection request /<*>:<*>
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupting SendWorker,Interrupting SendWorker
Received connection request /10.10.34.11:59783,Received connection request /<*>:<*>
Received connection request /10.10.34.12:56339,Received connection request /<*>:<*>
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupting SendWorker,Interrupting SendWorker
Send worker leaving thread,Send worker leaving thread
Send worker leaving thread,Send worker leaving thread
Send worker leaving thread,Send worker leaving thread
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Received connection request /10.10.34.11:59852,Received connection request /<*>:<*>
Interrupting SendWorker,Interrupting SendWorker
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.12:56426,Received connection request /<*>:<*>
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.12:56483,Received connection request /<*>:<*>
Received connection request /10.10.34.11:59968,Received connection request /<*>:<*>
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
Send worker leaving thread,Send worker leaving thread
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
Interrupting SendWorker,Interrupting SendWorker
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Send worker leaving thread,Send worker leaving thread
Received connection request /10.10.34.13:44387,Received connection request /<*>:<*>
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Send worker leaving thread,Send worker leaving thread
Received connection request /10.10.34.11:60068,Received connection request /<*>:<*>
Send worker leaving thread,Send worker leaving thread
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Interrupting SendWorker,Interrupting SendWorker
Received connection request /10.10.34.12:56644,Received connection request /<*>:<*>
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
Received connection request /10.10.34.13:44558,Received connection request /<*>:<*>
Interrupting SendWorker,Interrupting SendWorker
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Send worker leaving thread,Send worker leaving thread
Interrupting SendWorker,Interrupting SendWorker
Send worker leaving thread,Send worker leaving thread
"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id <*>, my id = <*>, error ="
Received connection request /10.10.34.12:56786,Received connection request /<*>:<*>
Interrupting SendWorker,Interrupting SendWorker
Send worker leaving thread,Send worker leaving thread
Interrupted while waiting for message on queue,Interrupted while waiting for message on queue
