log,template
"Times: total = 42, boot = 18, init = 24, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 16.0 (TID 643),Running task <*> in stage <*> (TID <*>)
Got assigned task 657,Got assigned task <*>
Running task 1.0 in stage 16.0 (TID 657),Running task <*> in stage <*> (TID <*>)
Got assigned task 671,Got assigned task <*>
Running task 2.0 in stage 16.0 (TID 671),Running task <*> in stage <*> (TID <*>)
Started reading broadcast variable 25,Started reading broadcast variable <*>
Running task 3.0 in stage 16.0 (TID 678),Running task <*> in stage <*> (TID <*>)
Got assigned task 679,Got assigned task <*>
Running task 4.0 in stage 16.0 (TID 679),Running task <*> in stage <*> (TID <*>)
"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Reading broadcast variable 25 took 11 ms,Reading broadcast variable <*> took <*> ms
"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)"
Found block rdd_21_0 locally,Found block rdd_<*> locally
Found block rdd_21_4 locally,Found block rdd_<*> locally
Found block rdd_21_3 locally,Found block rdd_<*> locally
Found block rdd_21_2 locally,Found block rdd_<*> locally
Found block rdd_21_1 locally,Found block rdd_<*> locally
"Times: total = 39, boot = -104, init = 143, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = -104, init = 145, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 39, boot = -106, init = 145, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 39, boot = -106, init = 145, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 43, boot = -104, init = 146, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Got assigned task 692,Got assigned task <*>
Running task 0.0 in stage 17.0 (TID 692),Running task <*> in stage <*> (TID <*>)
Running task 1.0 in stage 17.0 (TID 706),Running task <*> in stage <*> (TID <*>)
Got assigned task 716,Got assigned task <*>
Running task 2.0 in stage 17.0 (TID 716),Running task <*> in stage <*> (TID <*>)
Got assigned task 718,Got assigned task <*>
Started reading broadcast variable 26,Started reading broadcast variable <*>
Running task 3.0 in stage 17.0 (TID 718),Running task <*> in stage <*> (TID <*>)
Running task 4.0 in stage 17.0 (TID 719),Running task <*> in stage <*> (TID <*>)
"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Reading broadcast variable 26 took 10 ms,Reading broadcast variable <*> took <*> ms
"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)"
Found block rdd_2_0 locally,Found block rdd_<*> locally
Found block rdd_2_4 locally,Found block rdd_<*> locally
Found block rdd_2_3 locally,Found block rdd_<*> locally
Found block rdd_2_2 locally,Found block rdd_<*> locally
Found block rdd_2_1 locally,Found block rdd_<*> locally
"Times: total = 42, boot = -69, init = 110, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = -71, init = 110, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 39, boot = -73, init = 111, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 44, boot = -72, init = 115, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 42, boot = -71, init = 112, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Got assigned task 722,Got assigned task <*>
Running task 1.0 in stage 18.0 (TID 736),Running task <*> in stage <*> (TID <*>)
Running task 2.0 in stage 18.0 (TID 750),Running task <*> in stage <*> (TID <*>)
Got assigned task 758,Got assigned task <*>
Running task 3.0 in stage 18.0 (TID 758),Running task <*> in stage <*> (TID <*>)
Started reading broadcast variable 27,Started reading broadcast variable <*>
Running task 4.0 in stage 18.0 (TID 759),Running task <*> in stage <*> (TID <*>)
"Block broadcast_27_piece0 stored as bytes in memory (estimated size 5.4 KB, free 395.0 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Reading broadcast variable 27 took 10 ms,Reading broadcast variable <*> took <*> ms
Found block rdd_2_0 locally,Found block rdd_<*> locally
Found block rdd_2_4 locally,Found block rdd_<*> locally
Found block rdd_2_3 locally,Found block rdd_<*> locally
Found block rdd_2_2 locally,Found block rdd_<*> locally
Found block rdd_2_1 locally,Found block rdd_<*> locally
"Times: total = 38, boot = -77, init = 115, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = -76, init = 115, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = -75, init = 115, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 42, boot = -74, init = 115, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"Times: total = 42, boot = -74, init = 115, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 2.0 in stage 18.0 (TID 750). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Got assigned task 762,Got assigned task <*>
Running task 0.0 in stage 19.0 (TID 762),Running task <*> in stage <*> (TID <*>)
Got assigned task 776,Got assigned task <*>
Running task 1.0 in stage 19.0 (TID 776),Running task <*> in stage <*> (TID <*>)
Running task 2.0 in stage 19.0 (TID 789),Running task <*> in stage <*> (TID <*>)
Got assigned task 798,Got assigned task <*>
Running task 3.0 in stage 19.0 (TID 798),Running task <*> in stage <*> (TID <*>)
Started reading broadcast variable 28,Started reading broadcast variable <*>
Got assigned task 799,Got assigned task <*>
Running task 4.0 in stage 19.0 (TID 799),Running task <*> in stage <*> (TID <*>)
"Block broadcast_28_piece0 stored as bytes in memory (estimated size 5.6 KB, free 409.8 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Reading broadcast variable 28 took 9 ms,Reading broadcast variable <*> took <*> ms
"Block broadcast_28 stored as values in memory (estimated size 9.8 KB, free 419.6 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)"
"Partition rdd_26_0 not found, computing it","Partition rdd_<*> not found, computing it"
"Partition rdd_26_4 not found, computing it","Partition rdd_<*> not found, computing it"
"Partition rdd_26_3 not found, computing it","Partition rdd_<*> not found, computing it"
"Partition rdd_26_2 not found, computing it","Partition rdd_<*> not found, computing it"
"Partition rdd_26_1 not found, computing it","Partition rdd_<*> not found, computing it"
Found block rdd_2_0 locally,Found block rdd_<*> locally
Found block rdd_2_4 locally,Found block rdd_<*> locally
Found block rdd_2_3 locally,Found block rdd_<*> locally
Found block rdd_2_2 locally,Found block rdd_<*> locally
Found block rdd_2_1 locally,Found block rdd_<*> locally
"Times: total = 40, boot = -79, init = 119, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = -82, init = 123, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = -82, init = 123, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Block rdd_26_0 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
"Block rdd_26_3 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
"Block rdd_26_4 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
"Times: total = 41, boot = -67, init = 107, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 42, boot = -66, init = 107, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Block rdd_26_2 stored as bytes in memory (estimated size 16.0 B, free 419.7 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
"Times: total = 38, boot = 23, init = 15, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"Times: total = 40, boot = 20, init = 20, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = 23, init = 18, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"Times: total = 39, boot = 18, init = 21, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 39, boot = 18, init = 21, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 19.0 (TID 789). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Got assigned task 807,Got assigned task <*>
Running task 0.0 in stage 20.0 (TID 807),Running task <*> in stage <*> (TID <*>)
Running task 1.0 in stage 20.0 (TID 821),Running task <*> in stage <*> (TID <*>)
Running task 2.0 in stage 20.0 (TID 833),Running task <*> in stage <*> (TID <*>)
Got assigned task 838,Got assigned task <*>
Started reading broadcast variable 29,Started reading broadcast variable <*>
Running task 3.0 in stage 20.0 (TID 838),Running task <*> in stage <*> (TID <*>)
Got assigned task 839,Got assigned task <*>
Running task 4.0 in stage 20.0 (TID 839),Running task <*> in stage <*> (TID <*>)
"Block broadcast_29_piece0 stored as bytes in memory (estimated size 5.7 KB, free 379.5 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Reading broadcast variable 29 took 11 ms,Reading broadcast variable <*> took <*> ms
"Block broadcast_29 stored as values in memory (estimated size 10.1 KB, free 374.2 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)"
Found block rdd_26_0 locally,Found block rdd_<*> locally
Found block rdd_26_4 locally,Found block rdd_<*> locally
Found block rdd_26_3 locally,Found block rdd_<*> locally
Found block rdd_26_2 locally,Found block rdd_<*> locally
Found block rdd_26_1 locally,Found block rdd_<*> locally
"Times: total = 38, boot = -119, init = 157, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 38, boot = -119, init = 157, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 39, boot = -126, init = 165, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = -111, init = 151, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = -110, init = 151, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 20.0 (TID 838). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 20.0 (TID 833). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Got assigned task 853,Got assigned task <*>
Running task 0.0 in stage 21.0 (TID 853),Running task <*> in stage <*> (TID <*>)
Got assigned task 867,Got assigned task <*>
Running task 1.0 in stage 21.0 (TID 867),Running task <*> in stage <*> (TID <*>)
Running task 2.0 in stage 21.0 (TID 877),Running task <*> in stage <*> (TID <*>)
Got assigned task 878,Got assigned task <*>
Running task 3.0 in stage 21.0 (TID 878),Running task <*> in stage <*> (TID <*>)
Started reading broadcast variable 30,Started reading broadcast variable <*>
Got assigned task 879,Got assigned task <*>
Running task 4.0 in stage 21.0 (TID 879),Running task <*> in stage <*> (TID <*>)
"Block broadcast_30_piece0 stored as bytes in memory (estimated size 5.8 KB, free 380.0 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Reading broadcast variable 30 took 8 ms,Reading broadcast variable <*> took <*> ms
"Block broadcast_30 stored as values in memory (estimated size 9.7 KB, free 389.7 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)"
Found block rdd_2_0 locally,Found block rdd_<*> locally
Found block rdd_2_4 locally,Found block rdd_<*> locally
Found block rdd_2_3 locally,Found block rdd_<*> locally
Found block rdd_2_2 locally,Found block rdd_<*> locally
Found block rdd_2_1 locally,Found block rdd_<*> locally
"Times: total = 38, boot = -59, init = 96, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 39, boot = -59, init = 98, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = -59, init = 100, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = -59, init = 99, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 0.0 in stage 21.0 (TID 853). 2348 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"Times: total = 41, boot = -58, init = 98, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 1.0 in stage 21.0 (TID 867). 2333 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 21.0 (TID 878). 2333 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 21.0 (TID 879). 2333 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 22.0 (TID 886),Running task <*> in stage <*> (TID <*>)
Running task 1.0 in stage 22.0 (TID 900),Running task <*> in stage <*> (TID <*>)
Got assigned task 912,Got assigned task <*>
Running task 2.0 in stage 22.0 (TID 912),Running task <*> in stage <*> (TID <*>)
Got assigned task 918,Got assigned task <*>
Running task 3.0 in stage 22.0 (TID 918),Running task <*> in stage <*> (TID <*>)
Got assigned task 919,Got assigned task <*>
Running task 4.0 in stage 22.0 (TID 919),Running task <*> in stage <*> (TID <*>)
Started reading broadcast variable 31,Started reading broadcast variable <*>
"Block broadcast_31 stored as values in memory (estimated size 9.8 KB, free 405.1 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)"
"Partition rdd_30_0 not found, computing it","Partition rdd_<*> not found, computing it"
"Partition rdd_30_4 not found, computing it","Partition rdd_<*> not found, computing it"
"Partition rdd_30_2 not found, computing it","Partition rdd_<*> not found, computing it"
"Partition rdd_30_1 not found, computing it","Partition rdd_<*> not found, computing it"
Found block rdd_2_0 locally,Found block rdd_<*> locally
Found block rdd_2_4 locally,Found block rdd_<*> locally
Found block rdd_2_3 locally,Found block rdd_<*> locally
Found block rdd_2_2 locally,Found block rdd_<*> locally
Found block rdd_2_1 locally,Found block rdd_<*> locally
"Times: total = 37, boot = -88, init = 125, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 39, boot = -86, init = 125, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Block rdd_30_0 stored as bytes in memory (estimated size 324.0 B, free 405.4 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
"Times: total = 39, boot = -86, init = 125, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = -84, init = 125, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = -85, init = 125, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Block rdd_30_1 stored as bytes in memory (estimated size 165.0 B, free 405.6 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
"Block rdd_30_2 stored as bytes in memory (estimated size 250.0 B, free 405.8 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
"Block rdd_30_4 stored as bytes in memory (estimated size 226.0 B, free 406.0 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
"Block rdd_30_3 stored as bytes in memory (estimated size 251.0 B, free 406.3 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
"Times: total = 40, boot = 19, init = 21, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 39, boot = 20, init = 19, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 39, boot = 21, init = 18, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 0.0 in stage 22.0 (TID 886). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"Times: total = 41, boot = 18, init = 23, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = 18, init = 22, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 1.0 in stage 22.0 (TID 900). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 22.0 (TID 912). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 22.0 (TID 919). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 22.0 (TID 918). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Got assigned task 926,Got assigned task <*>
Running task 0.0 in stage 23.0 (TID 926),Running task <*> in stage <*> (TID <*>)
Running task 1.0 in stage 23.0 (TID 940),Running task <*> in stage <*> (TID <*>)
Started reading broadcast variable 32,Started reading broadcast variable <*>
Got assigned task 958,Got assigned task <*>
Running task 3.0 in stage 23.0 (TID 958),Running task <*> in stage <*> (TID <*>)
Got assigned task 959,Got assigned task <*>
Running task 4.0 in stage 23.0 (TID 959),Running task <*> in stage <*> (TID <*>)
"Block broadcast_32_piece0 stored as bytes in memory (estimated size 5.7 KB, free 406.3 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Reading broadcast variable 32 took 16 ms,Reading broadcast variable <*> took <*> ms
"Block broadcast_32 stored as values in memory (estimated size 10.1 KB, free 400.4 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)"
Found block rdd_30_0 locally,Found block rdd_<*> locally
Found block rdd_30_3 locally,Found block rdd_<*> locally
Found block rdd_30_2 locally,Found block rdd_<*> locally
Found block rdd_30_1 locally,Found block rdd_<*> locally
Found block rdd_30_4 locally,Found block rdd_<*> locally
"Times: total = 39, boot = -134, init = 173, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = -130, init = 170, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = -132, init = 172, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 42, boot = -132, init = 173, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = -129, init = 168, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 0.0 in stage 23.0 (TID 926). 2211 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 23.0 (TID 951). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 23.0 (TID 958). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 23.0 (TID 959). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 23.0 (TID 940). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 24.0 (TID 970),Running task <*> in stage <*> (TID <*>)
Got assigned task 984,Got assigned task <*>
Running task 1.0 in stage 24.0 (TID 984),Running task <*> in stage <*> (TID <*>)
Running task 2.0 in stage 24.0 (TID 998),Running task <*> in stage <*> (TID <*>)
Got assigned task 1012,Got assigned task <*>
Running task 3.0 in stage 24.0 (TID 1012),Running task <*> in stage <*> (TID <*>)
Running task 4.0 in stage 24.0 (TID 1026),Running task <*> in stage <*> (TID <*>)
Started reading broadcast variable 33,Started reading broadcast variable <*>
"Block broadcast_33_piece0 stored as bytes in memory (estimated size 29.5 KB, free 404.8 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Reading broadcast variable 33 took 9 ms,Reading broadcast variable <*> took <*> ms
"Block broadcast_33 stored as values in memory (estimated size 82.1 KB, free 486.9 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)"
Found block rdd_6_4 locally,Found block rdd_<*> locally
Found block rdd_6_3 locally,Found block rdd_<*> locally
Found block rdd_6_2 locally,Found block rdd_<*> locally
Found block rdd_6_1 locally,Found block rdd_<*> locally
Found block rdd_6_0 locally,Found block rdd_<*> locally
File Output Committer Algorithm version is 1,File Output Committer Algorithm version is <*>
File Output Committer Algorithm version is 1,File Output Committer Algorithm version is <*>
File Output Committer Algorithm version is 1,File Output Committer Algorithm version is <*>
File Output Committer Algorithm version is 1,File Output Committer Algorithm version is <*>
"Times: total = 40, boot = -337, init = 376, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 42, boot = -343, init = 384, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 39, boot = -342, init = 381, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = -343, init = 384, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Saved output of task 'attempt_201706092018_0024_m_000003_1012' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000003,Saved output of task 'attempt_<*>' to hdfs://<*>
Saved output of task 'attempt_201706092018_0024_m_000004_1026' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000004,Saved output of task 'attempt_<*>' to hdfs://<*>
Saved output of task 'attempt_201706092018_0024_m_000002_998' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000002,Saved output of task 'attempt_<*>' to hdfs://<*>
Saved output of task 'attempt_201706092018_0024_m_000000_970' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000000,Saved output of task 'attempt_<*>' to hdfs://<*>
Saved output of task 'attempt_201706092018_0024_m_000001_984' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000001,Saved output of task 'attempt_<*>' to hdfs://<*>
attempt_201706092018_0024_m_000004_1026: Committed,attempt_<*>: Committed
attempt_201706092018_0024_m_000002_998: Committed,attempt_<*>: Committed
attempt_201706092018_0024_m_000003_1012: Committed,attempt_<*>: Committed
attempt_201706092018_0024_m_000001_984: Committed,attempt_<*>: Committed
Finished task 3.0 in stage 24.0 (TID 1012). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 24.0 (TID 998). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 40.0 in stage 24.0 (TID 1125),Running task <*> in stage <*> (TID <*>)
Got assigned task 1126,Got assigned task <*>
Running task 41.0 in stage 24.0 (TID 1126),Running task <*> in stage <*> (TID <*>)
Got assigned task 1127,Got assigned task <*>
Running task 42.0 in stage 24.0 (TID 1127),Running task <*> in stage <*> (TID <*>)
Running task 43.0 in stage 24.0 (TID 1128),Running task <*> in stage <*> (TID <*>)
Found block rdd_11_0 locally,Found block rdd_<*> locally
Found block rdd_11_1 locally,Found block rdd_<*> locally
Found block rdd_11_2 locally,Found block rdd_<*> locally
Found block rdd_11_3 locally,Found block rdd_<*> locally
Found block rdd_11_4 locally,Found block rdd_<*> locally
File Output Committer Algorithm version is 1,File Output Committer Algorithm version is <*>
File Output Committer Algorithm version is 1,File Output Committer Algorithm version is <*>
File Output Committer Algorithm version is 1,File Output Committer Algorithm version is <*>
File Output Committer Algorithm version is 1,File Output Committer Algorithm version is <*>
File Output Committer Algorithm version is 1,File Output Committer Algorithm version is <*>
"Times: total = 39, boot = -397, init = 436, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 38, boot = -405, init = 443, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
