log,template
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7062 5042 151268 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3636,onStandStepChanged <*>
onExtend:1514038643000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7062##548556##8661##16256##27286470,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7064##548557##8661##16256##27286970,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=127996,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3638,onStandStepChanged <*>
onExtend:1514038643000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7064##548557##8661##16256##27286970,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7066##548558##8661##16256##27287469,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128039,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7066 5045 151353 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3640,onStandStepChanged <*>
onExtend:1514038644000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7066##548558##8661##16256##27287469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7068##548559##8661##16256##27287972,setTodayTotalDetailSteps=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7068 5046 151396 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3642,onStandStepChanged <*>
onExtend:1514038644000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7068##548559##8661##16256##27287972,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7070##548560##8661##16256##27288471,setTodayTotalDetailSteps=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7070 5047 151439 240,REPORT : <*> <*> <*> <*>
onExtend:1514038645000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7070##548560##8661##16256##27288471,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7071##548561##8661##16256##27288973,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128146,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7071 5048 151460 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3646,onStandStepChanged <*>
onExtend:1514038645000 3 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7071##548561##8661##16256##27288973,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7074##548562##8661##16256##27289470,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128210,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3646,onStandStepChanged <*>
onExtend:1514038648000 0 0 0,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7074##548562##8661##16256##27289470,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7074##548563##8661##16256##27292475,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128210,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3647,onStandStepChanged <*>
onExtend:1514038665000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7074##548563##8661##16256##27292475,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7075##548564##8661##16256##27309470,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128231,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7075 5051 151546 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3649,onStandStepChanged <*>
onExtend:1514038666000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7075##548564##8661##16256##27309470,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7077##548565##8661##16256##27309969,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128274,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7077 5052 151589 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3651,onStandStepChanged <*>
onExtend:1514038666000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7077##548565##8661##16256##27309969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7079##548566##8661##16256##27310473,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128317,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7079 5054 151632 240,REPORT : <*> <*> <*> <*>
onExtend:1514038667000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7079##548566##8661##16256##27310473,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7081##548567##8661##16256##27310970,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128360,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7081 5055 151675 240,REPORT : <*> <*> <*> <*>
onExtend:1514038667000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7081##548567##8661##16256##27310970,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7083##548568##8661##16256##27311472,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128403,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3656,onStandStepChanged <*>
onExtend:1514038668000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7083##548568##8661##16256##27311472,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7084##548569##8661##16256##27311970,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128424,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7084 5057 151739 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3658,onStandStepChanged <*>
onExtend:1514038668000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7084##548569##8661##16256##27311970,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7086##548570##8661##16256##27312467,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128467,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7086 5059 151782 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3660,onStandStepChanged <*>
onExtend:1514038669000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7086##548570##8661##16256##27312467,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7088##548571##8661##16256##27312967,setTodayTotalDetailSteps=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7088 5060 151824 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3662,onStandStepChanged <*>
onExtend:1514038669000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7088##548571##8661##16256##27312967,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7090##548572##8661##16256##27313468,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128553,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3664,onStandStepChanged <*>
onExtend:1514038670000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7090##548572##8661##16256##27313468,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128595,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7092 5063 151910 240,REPORT : <*> <*> <*> <*>
onExtend:1514038670000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7092##548573##8661##16256##27313974,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128638,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7094 5065 151953 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3667,onStandStepChanged <*>
 getTodayTotalDetailSteps = 1514038560000##7094##548574##8661##16256##27314468,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128660,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onExtend:1514038671000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7095##548575##8661##16256##27314968,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,setTodayTotalDetailSteps=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3671,onStandStepChanged <*>
onExtend:1514038672000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7097##548576##8661##16256##27315469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128745,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3673,onStandStepChanged <*>
onExtend:1514038672000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7099##548577##8661##16256##27315983,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128788,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3674,onStandStepChanged <*>
onExtend:1514038673000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7101##548578##8661##16256##27316470,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128810,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7102 5070 152124 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3675,onStandStepChanged <*>
onExtend:1514038674000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7102##548579##8661##16256##27317468,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128831,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7103 5071 152146 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3676,onStandStepChanged <*>
onExtend:1514038675000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7103##548580##8661##16256##27318472,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128853,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3677,onStandStepChanged <*>
onExtend:1514038676000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7104##548581##8661##16256##27319473,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128874,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onExtend:1514038677000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7105##548582##8661##16256##27319968,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128895,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7106 5073 152210 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3679,onStandStepChanged <*>
onExtend:1514038678000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7106##548583##8661##16256##27320969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128917,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7107 5074 152231 240,REPORT : <*> <*> <*> <*>
onExtend:1514038678000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038560000##7107##548584##8661##16256##27321969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=128960,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3683,onStandStepChanged <*>
onExtend:1514038680000 2 0 4,onExtend:<*> <*> <*> <*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
 getTodayTotalDetailSteps = 1514038560000##7109##548585##8661##16256##27322469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129002,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3684,onStandStepChanged <*>
onExtend:1514038682000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038620000##7111##548640##8661##16256##27324478,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129024,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7112 5077 152339 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3685,onStandStepChanged <*>
onExtend:1514038683000 1 0 4,onExtend:<*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129045,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7113 5078 152360 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3686,onStandStepChanged <*>
onExtend:1514038686000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,setTodayTotalDetailSteps=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7114 5079 152381 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3686,onStandStepChanged <*>
onExtend:1514038686000 0 0 0,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
calculateCaloriesWithCache totalCalories=129067,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
onStandStepChanged 3689,onStandStepChanged <*>
onExtend:1514038748000 3 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129131,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7117 5081 152446 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3694,onStandStepChanged <*>
onExtend:1514038749000 5 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129238,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7122 5085 152553 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3696,onStandStepChanged <*>
onExtend:1514038749000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129281,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7124 5086 152596 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3698,onStandStepChanged <*>
onExtend:1514038750000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129324,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onExtend:1514038750000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129366,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7128 5089 152681 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3702,onStandStepChanged <*>
onExtend:1514038751000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129409,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3704,onStandStepChanged <*>
onExtend:1514038751000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129452,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7132 5092 152767 240,REPORT : <*> <*> <*> <*>
onExtend:1514038752000 3 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129516,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7135 5094 152831 240,REPORT : <*> <*> <*> <*>
onExtend:1514038752000 4 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7135##548900##8661##16256##27395969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,setTodayTotalDetailSteps=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7139 5097 152917 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3712,onStandStepChanged <*>
onExtend:1514038753000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7139##548905##8661##16256##27396473,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129623,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7140 5097 152938 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3726,onStandStepChanged <*>
onExtend:1514038755000 14 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7140##548910##8661##16256##27396969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129923,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3726,onStandStepChanged <*>
onExtend:1514038756000 0 0 0,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7154##548915##8661##16256##27398975,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=129923,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF
onStandStepChanged 3732,onStandStepChanged <*>
onStandStepChanged 3732,onStandStepChanged <*>
onExtend:1514038798000 0 0 4,onExtend:<*> <*> <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON
processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
flush sensor data,flush sensor data
 getTodayTotalDetailSteps = 1514038680000##7154##548920##8661##16256##27400475,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,setTodayTotalDetailSteps=<*>
onStandStepChanged 3732,onStandStepChanged <*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3732,onStandStepChanged <*>
onExtend:1514038798000 0 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7160##548925##8661##16256##27442097,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130052,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3735,onStandStepChanged <*>
