,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
461,462,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 508,E11,Got assigned task <*>
462,463,17/06/09,20:10:54,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 21,E29,Started reading broadcast variable <*>
463,464,17/06/09,20:10:54,INFO,executor.Executor,Running task 2.0 in stage 12.0 (TID 508),E24,Running task <*> in stage <*> (TID <*>)
464,465,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 518,E11,Got assigned task <*>
465,466,17/06/09,20:10:54,INFO,executor.Executor,Running task 3.0 in stage 12.0 (TID 518),E24,Running task <*> in stage <*> (TID <*>)
466,467,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 519,E11,Got assigned task <*>
467,468,17/06/09,20:10:54,INFO,executor.Executor,Running task 4.0 in stage 12.0 (TID 519),E24,Running task <*> in stage <*> (TID <*>)
468,469,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block broadcast_21_piece0 stored as bytes in memory (estimated size 5.7 KB, free 393.1 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
469,470,17/06/09,20:10:54,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 21 took 11 ms,E20,Reading broadcast variable <*> took <*> ms
470,471,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block broadcast_21 stored as values in memory (estimated size 10.1 KB, free 403.2 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
471,472,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_0 locally,E10,Found block <*> locally
472,473,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_4 locally,E10,Found block <*> locally
473,474,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_3 locally,E10,Found block <*> locally
474,475,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_2 locally,E10,Found block <*> locally
475,476,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_1 locally,E10,Found block <*> locally
476,477,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 37, boot = -162, init = 199, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
477,478,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -157, init = 197, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
478,479,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -157, init = 196, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
479,480,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = -146, init = 184, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
480,481,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -156, init = 196, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
481,482,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
482,483,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
483,484,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
484,485,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
485,486,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
486,487,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 528,E11,Got assigned task <*>
487,488,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 13.0 (TID 528),E24,Running task <*> in stage <*> (TID <*>)
488,489,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 542,E11,Got assigned task <*>
489,490,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 13.0 (TID 542),E24,Running task <*> in stage <*> (TID <*>)
490,491,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 553,E11,Got assigned task <*>
491,492,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 13.0 (TID 553),E24,Running task <*> in stage <*> (TID <*>)
492,493,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 22,E29,Started reading broadcast variable <*>
493,494,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 558,E11,Got assigned task <*>
494,495,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 13.0 (TID 558),E24,Running task <*> in stage <*> (TID <*>)
495,496,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 559,E11,Got assigned task <*>
496,497,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 13.0 (TID 559),E24,Running task <*> in stage <*> (TID <*>)
497,498,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_22_piece0 stored as bytes in memory (estimated size 5.8 KB, free 409.0 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
498,499,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 22 took 11 ms,E20,Reading broadcast variable <*> took <*> ms
499,500,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_22 stored as values in memory (estimated size 9.6 KB, free 418.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
500,501,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block <*> locally
501,502,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block <*> locally
502,503,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block <*> locally
503,504,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block <*> locally
504,505,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block <*> locally
505,506,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -76, init = 114, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
506,507,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -73, init = 114, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
507,508,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -73, init = 114, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
508,509,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -67, init = 107, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
509,510,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -74, init = 113, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
510,511,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
511,512,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
512,513,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
513,514,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
514,515,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
515,516,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 562,E11,Got assigned task <*>
516,517,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 14.0 (TID 562),E24,Running task <*> in stage <*> (TID <*>)
517,518,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 576,E11,Got assigned task <*>
518,519,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 14.0 (TID 576),E24,Running task <*> in stage <*> (TID <*>)
519,520,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 590,E11,Got assigned task <*>
520,521,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 14.0 (TID 590),E24,Running task <*> in stage <*> (TID <*>)
521,522,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 23,E29,Started reading broadcast variable <*>
522,523,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 598,E11,Got assigned task <*>
523,524,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 14.0 (TID 598),E24,Running task <*> in stage <*> (TID <*>)
524,525,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 599,E11,Got assigned task <*>
525,526,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 14.0 (TID 599),E24,Running task <*> in stage <*> (TID <*>)
526,527,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_23_piece0 stored as bytes in memory (estimated size 5.4 KB, free 378.2 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
527,528,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 23 took 11 ms,E20,Reading broadcast variable <*> took <*> ms
528,529,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_23 stored as values in memory (estimated size 9.2 KB, free 387.4 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
529,530,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block <*> locally
530,531,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block <*> locally
531,532,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block <*> locally
532,533,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block <*> locally
533,534,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block <*> locally
534,535,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
535,536,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -93, init = 133, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
536,537,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
537,538,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = -82, init = 120, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
538,539,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -92, init = 133, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
539,540,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
540,541,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
541,542,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
542,543,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
543,544,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
544,545,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 612,E11,Got assigned task <*>
545,546,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 15.0 (TID 612),E24,Running task <*> in stage <*> (TID <*>)
546,547,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 626,E11,Got assigned task <*>
547,548,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 15.0 (TID 626),E24,Running task <*> in stage <*> (TID <*>)
548,549,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 636,E11,Got assigned task <*>
549,550,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 15.0 (TID 636),E24,Running task <*> in stage <*> (TID <*>)
550,551,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 638,E11,Got assigned task <*>
551,552,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 15.0 (TID 638),E24,Running task <*> in stage <*> (TID <*>)
552,553,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 639,E11,Got assigned task <*>
553,554,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 15.0 (TID 639),E24,Running task <*> in stage <*> (TID <*>)
554,555,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 24,E29,Started reading broadcast variable <*>
555,556,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24_piece0 stored as bytes in memory (estimated size 5.6 KB, free 393.0 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
556,557,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 24 took 10 ms,E20,Reading broadcast variable <*> took <*> ms
557,558,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24 stored as values in memory (estimated size 9.8 KB, free 402.8 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
558,559,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_1 not found, computing it",E19,"Partition <*> not found, computing it"
559,560,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_4 not found, computing it",E19,"Partition <*> not found, computing it"
560,561,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_3 not found, computing it",E19,"Partition <*> not found, computing it"
561,562,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_2 not found, computing it",E19,"Partition <*> not found, computing it"
562,563,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_0 not found, computing it",E19,"Partition <*> not found, computing it"
563,564,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block <*> locally
564,565,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block <*> locally
565,566,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block <*> locally
566,567,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block <*> locally
567,568,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block <*> locally
568,569,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
569,570,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -96, init = 135, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
570,571,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -98, init = 139, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
571,572,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -99, init = 139, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
572,573,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
573,574,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_1 stored as bytes in memory (estimated size 162.0 B, free 403.0 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
574,575,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_4 stored as bytes in memory (estimated size 200.0 B, free 403.2 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
575,576,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_3 stored as bytes in memory (estimated size 194.0 B, free 403.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
576,577,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_2 stored as bytes in memory (estimated size 163.0 B, free 403.5 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
577,578,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_0 stored as bytes in memory (estimated size 244.0 B, free 403.8 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
578,579,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
579,580,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = 20, init = 19, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
580,581,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
581,582,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 23, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
582,583,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
583,584,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = 18, init = 24, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
584,585,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
585,586,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
586,587,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
587,588,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
588,589,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 643,E11,Got assigned task <*>
589,590,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 16.0 (TID 643),E24,Running task <*> in stage <*> (TID <*>)
590,591,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 657,E11,Got assigned task <*>
591,592,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 16.0 (TID 657),E24,Running task <*> in stage <*> (TID <*>)
592,593,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 671,E11,Got assigned task <*>
593,594,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 16.0 (TID 671),E24,Running task <*> in stage <*> (TID <*>)
594,595,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 678,E11,Got assigned task <*>
595,596,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 25,E29,Started reading broadcast variable <*>
596,597,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 16.0 (TID 678),E24,Running task <*> in stage <*> (TID <*>)
597,598,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 679,E11,Got assigned task <*>
598,599,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 16.0 (TID 679),E24,Running task <*> in stage <*> (TID <*>)
599,600,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
600,601,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 25 took 11 ms,E20,Reading broadcast variable <*> took <*> ms
601,602,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
602,603,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_0 locally,E10,Found block <*> locally
603,604,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_4 locally,E10,Found block <*> locally
604,605,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_3 locally,E10,Found block <*> locally
605,606,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_2 locally,E10,Found block <*> locally
606,607,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_1 locally,E10,Found block <*> locally
607,608,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -104, init = 143, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
608,609,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -104, init = 145, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
609,610,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
610,611,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
611,612,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 43, boot = -104, init = 146, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
612,613,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
613,614,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
614,615,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
615,616,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
616,617,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
617,618,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 692,E11,Got assigned task <*>
618,619,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 17.0 (TID 692),E24,Running task <*> in stage <*> (TID <*>)
619,620,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 706,E11,Got assigned task <*>
620,621,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 17.0 (TID 706),E24,Running task <*> in stage <*> (TID <*>)
621,622,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 716,E11,Got assigned task <*>
622,623,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 17.0 (TID 716),E24,Running task <*> in stage <*> (TID <*>)
623,624,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 718,E11,Got assigned task <*>
624,625,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 26,E29,Started reading broadcast variable <*>
625,626,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 17.0 (TID 718),E24,Running task <*> in stage <*> (TID <*>)
626,627,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 719,E11,Got assigned task <*>
627,628,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 17.0 (TID 719),E24,Running task <*> in stage <*> (TID <*>)
628,629,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
629,630,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 26 took 10 ms,E20,Reading broadcast variable <*> took <*> ms
630,631,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
631,632,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block <*> locally
632,633,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block <*> locally
633,634,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block <*> locally
634,635,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block <*> locally
635,636,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block <*> locally
636,637,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -69, init = 110, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
637,638,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -71, init = 110, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
638,639,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -73, init = 111, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
639,640,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 44, boot = -72, init = 115, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
640,641,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -71, init = 112, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
